facility_id,facility_name,facility_type,address,city,state,zip,esd_procedure,created_at
1548456478,Wilmington Asc Llc,Ambulatory Surgery Center,1305 Glen Meade Rd,Wilmington,North Carolina,28401,No,
1548791593,BRIDGEWATER AMBUALTORY SURGERY CENTER LLC,Ambulatory Surgery Center,1121 Us Highway 22,Bridgewater,New Jersey,8807,No,
1548844384,GUT ENDO LLC DBA CENTER FOR DIGESTIVE HEALTH,Ambulatory Surgery Center,301 Medical Park Boulevard,Dothan,Alabama,36301,No,
1558327338,Danbury Surgical Center Lp,Ambulatory Surgery Center,73 Sand Pit Rd,Danbury,Connecticut,6810,No,
1558580910,BLUE SPRINGS SURGERY CENTER,Ambulatory Surgery Center,,Orange City,Florida,92011,No,
1558612762,"Queens Boulevard Asc, Llc",Ambulatory Surgery Center,9525 Queens Blvd,Rego Park,New York,11374,No,
1558630483,ATLANTIC MEDICAL GROUP DBA AMG ENDOSCOPY CENTER,Ambulatory Surgery Center,,KINSTON,North Carolina,92011,No,
1558857177,"Midland Ambulatory Surgery Center, Llc",Ambulatory Surgery Center,2106 N Midland Dr Ste 100,Midland,Texas,79707,No,
1568437820,"Florida Endoscopy And Surgery Center, Llc",Ambulatory Surgery Center,12900 Cortez Blvd,Brooksville,Florida,34613,No,
1568963189,"Baptist Surgery And Endoscopy Centers, Llc",Ambulatory Surgery Center,709 Alton Road,Miami Beach,Florida,33139,No,
1588329098,"Ghs Services, Llc",Ambulatory Surgery Center,249 Sheraton Blvd,Macon,Georgia,31210,No,
1598769481,"Memorial Hermann Surgery Center Preston Road, Ltd.",Ambulatory Surgery Center,5146 Preston Ave,Pasadena,Texas,77505,No,
1609039056,Farshid Paydar Md Pc,Ambulatory Surgery Center,401 S Calvary Way Ste D,Cottonwood,Arizona,86326,No,
1609052679,"Beltway Surgery Centers, Llc",Ambulatory Surgery Center,10300 N Illinois St,Indianapolis,Indiana,46290,No,
1609253392,"Glbesc, Llc",Ambulatory Surgery Center,3833 Worsham Ave Ste 200,Long Beach,California,90808,No,
1619051760,Greenville Endoscopy Center Inc,Ambulatory Surgery Center,200 Patewood Dr,Greenville,South Carolina,29615,No,
1619065273,Shenandoah Tx Endoscopy Asc Llc,Ambulatory Surgery Center,111 Vision Park Blvd Ste 160,The Woodlands,Texas,77384,No,
1619149960,The Vancouver Clinic Inc Ps,Ambulatory Surgery Center,700 Ne 87th Ave,Vancouver,Washington,98664,No,
1619469244,"Rush Oak Brook Surgery Center, Llc",Ambulatory Surgery Center,2011 York Road,Oak Brook,Illinois,60521,No,
1619576824,"Surgicare Of La Veta, Ltd.",Ambulatory Surgery Center,,Newport Beach,California,92011,No,
1619979580,Port Orange Endoscopy And Surgery Center Inc,Ambulatory Surgery Center,1185 Dunlawton Ave Ste 100,Ormond Beach,Florida,32127,No,
1629045133,MONTICELLO COMMUNITY SURGERY CENTER LLC,Ambulatory Surgery Center,2331 Seminole Lane,Charlottesville,Virginia,22901,No,
1629153770,Cottman Ambulatory Surgery Center,Ambulatory Surgery Center,8400 Roosevelt Blvd,Philadelphia,Pennsylvania,19152,No,
1629166624,Ambulatory Surgical Center Of Southern Nevada,Ambulatory Surgery Center,6950 S Cimarron Road,Las Vegas,Nevada,89113,No,
1629508387,WELLINGTON EDOSCOPY CENTER,Ambulatory Surgery Center,1157 S State Road 7,Wellington,Florida,33414,No,
1629536826,MEADOWVIEW ASC LLC,Ambulatory Surgery Center,,Kingsport,Tennessee,92011,No,
1629664156,Osu Wexner Medical Center Ambulatory Surgery Center,Ambulatory Surgery Center,6100 N Hamilton Rd Suite 2d,Westerville,Ohio,43081,No,
1629703236,NORTH CYPRESS SURGICENTER LLC,Ambulatory Surgery Center,,Houston,Texas,92011,No,
1629738471,ST VINCENT HOSPITAL HOSPITAL SISTERS THIRD ORDER OF ST FRANCIS DBA PREVEA SURGERY CENTER,Ambulatory Surgery Center,1830 Shawano Ave,Green Bay,Wisconsin,54303,No,
1639299803,Murfreesboro Medical Clinic P A,Ambulatory Surgery Center,1272 Garrison Dr,Murfreesboro,Tennessee,37129,No,
1639561640,BLUE BONNET SURGERY PAVILION,Ambulatory Surgery Center,1324 Brown St,Waxahachie,Texas,75165,No,
1649500950,NATIONAL AMBULATORY SURGERY CENTER LLC,Ambulatory Surgery Center,,Los Gatos,California,92011,No,
1659516375,Greater Ny Endoscopy Surgical Center,Ambulatory Surgery Center,2211 Emmons Ave,Brooklyn,New York,11235,No,
1669021283,TUCSON ENDOSCOPY CENTER,Ambulatory Surgery Center,7140 E Rosewood St,Tucson,Arizona,85710,No,
1669044111,"Evansville Endoscopy Surgery Center, Llc",Ambulatory Surgery Center,3800 Venetian Way,Newburgh,Indiana,47630,No,
1669705034,MUNCIE EYE SPECIALITSTS SURGERY CENTER,Ambulatory Surgery Center,,Muncie,Indiana,92011,No,
1679113526,"Low Country Endoscopy Center, Llc",Ambulatory Surgery Center,207 Mcbride Lane,Summerville,South Carolina,29486,No,
1679134795,"Greeley Endoscopy Center, Llc",Ambulatory Surgery Center,8227 W 20th St,Greeley,Colorado,80634,No,
1679556864,Doctors Gi Partnership Ltd,Ambulatory Surgery Center,1051 S Hickory St,Palm Bay,Florida,32901,No,
1679577167,"Whitehall Surgery Center, Ltd",Ambulatory Surgery Center,1030 Refugee Road,Pickerington,Ohio,43147,No,
1679602544,University Medical Service Association Inc,Ambulatory Surgery Center,13330 Usf Laurel Dr Fl Drive2,Tampa,Florida,33612,No,
1689059222,"Goldstep Ambulatory Surgery Center, Llc",Ambulatory Surgery Center,,Brooklyn,New York,92011,No,
1689133290,Mohawk Surgery Center Llc,Ambulatory Surgery Center,201 Mohawk Rd,Minneola,Florida,34715,No,
1689188823,"Cypress Ambulatory Surgery Center, Llc",Ambulatory Surgery Center,5016 West Cypress Street,Tampa,Florida,33607,No,
1689212151,"Civista Clinical Services, Llc",Ambulatory Surgery Center,5 N La Plata Ct Ste 201,La Plata,Maryland,20646,No,
1689311938,HURON GASTRO ENDOSCOPY CENTER LLC DBA HURON GASTRO CENTER FOR DIGESTIVE CARE,Ambulatory Surgery Center,,LIVONIA,Michigan,92011,No,
1689332959,"Boise Endoscopy Center, Llc",Ambulatory Surgery Center,1216 Garrity Blvd,Nampa,Idaho,83687,No,
1689666596,"Menomonee Falls Ambulatory Surgery Center, Llc",Ambulatory Surgery Center,W180n8045 Town Hall Rd,Menomonee Falls,Wisconsin,53051,No,
1700359403,TRYON ENDOSCOPY CENTER,Ambulatory Surgery Center,16817 Marvin Road,Charlotte,North Carolina,28277,No,
1700419678,METHODIST MANSFIELD AMBULATORY SURGERY CENTER LLC,Ambulatory Surgery Center,252 Matlock Rd Ste 430,Mansfield,Texas,76063,No,
1700431798,METHODIST AMBULATORY SURGERY CENTER OF BOERNE LLC,Ambulatory Surgery Center,110 Menger Springs,BOENGER,Texas,78006,No,
1720023484,MORGAN HILL SURGERY CENTER LP,Ambulatory Surgery Center,120 S Spalding Dr Ste 115,Beverly Hills,California,90212,No,
1720048242,MARYLAND SURGERY CENTER,Ambulatory Surgery Center,11400 Rockville Pike,Rockville,Maryland,20852,No,
1720085657,"Bayside Endoscopy Center, Llc",Ambulatory Surgery Center,33 Staniford St,Providence,Rhode Island,2905,No,
1720182835,"Limestone Medical Center, Inc",Ambulatory Surgery Center,1941 Limestone Rd Ste 113,Wilmington,Delaware,19808,No,
1720566433,PAVILION SURGICENTER LLC DBA PHYSICIANS PAVILION SURGERY CENTER,Ambulatory Surgery Center,,SMYRNA,Tennessee,92011,No,
1720606932,METHODIST PHYSICIANS CLINIC,Ambulatory Surgery Center,9850 Nicholas St Ste 100,Omaha,Nebraska,68114,No,
1720625296,Southwell Ambulatory Inc,Ambulatory Surgery Center,,VALDOSTA,Georgia,92011,No,
1720667637,Pcac Gi Jv Llc,Ambulatory Surgery Center,331 W Surf St Ste 506,Chicago,Illinois,60657,No,
1730378498,SURGERY CENTER OF SOUTH BAY,Ambulatory Surgery Center,,Torrance,California,92011,No,
1730571118,Medstar Medical Group - Southern Maryland Llc,Ambulatory Surgery Center,24035 Three Notch Rd,Hollywood,Maryland,20636,No,
1730702523,"Texas Health Surgery Center Waxahachie, Llc",Ambulatory Surgery Center,1434 W Us Highway 287 Bypass,Waxahachie,Texas,75165,No,
1740277821,Transsouth Health Care Pc,Ambulatory Surgery Center,9 Physicians Dr,Jackson,Tennessee,38305,No,
1740673953,Manchester Ambulatory Surgery Center Lp,Ambulatory Surgery Center,1050 Old Des Peres Rd,Saint Louis,Missouri,63131,No,
1740787068,CLEVELAND CLINIC CORAL SPRINGS AMBULATORY SURGERY CENTER,Ambulatory Surgery Center,5701 North University Drive,Coral Springs,Florida,33067,No,
1740874031,DOCTORS OUTPATIENT CENTER FOR SURGERY,Ambulatory Surgery Center,,CITRUS HEIGHTS,California,92011,No,
1750343083,LEXINGTON SURGERY CENTER,Ambulatory Surgery Center,2115 Harrodsburg Rd,Lexington,Kentucky,40504,No,
1750363461,"Barkley Surgicenter, Inc.",Ambulatory Surgery Center,63 Barkley Cir,Ft Myers,Florida,33907,No,
1750456539,Florida Medical Clinic Pa,Ambulatory Surgery Center,14547 Bruce B Downs Blvd,Tampa,Florida,33613,No,
1750922142,"Derry Surgical Center, Llc",Ambulatory Surgery Center,15 Tsienneto Road,Derry,New Hampshire,3038,No,
1750970869,BSC CHANDLER LLC DBA BANNER SURGERY CENTER CHANDLER,Ambulatory Surgery Center,1125 S Alma School Rd Ste 100,Chandler,Arizona,85286,No,
1750974176,WAKE FOREST BAPTIST HEALTH OUTPATIENT ENDOSCOPY QUAKER LANE,Ambulatory Surgery Center,624 Quaker Ln Ste C106,High Point,North Carolina,27262,No,
1760020846,"Founders Surgery Center, Llc",Ambulatory Surgery Center,1961 N Founders Circle,Wichita,Kansas,67206,No,
1760033229,Seven Hills Asc,Ambulatory Surgery Center,876 Seven Hills Dr,Henderson,Nevada,89052,No,
1760074207,INTEGRIS DDSI ENDOSCOPY CENTERS LLC DBA OKLAHOMA ENDOSCOPY SOUTH,Ambulatory Surgery Center,4201 S Western Ave,Oklahoma City,Oklahoma,73109,No,
1760440515,"Sierra Endoscopy Center, Llc",Ambulatory Surgery Center,300 Sierra College Dr,Grass Valley,California,95945,No,
1760467732,G I Diagnostic And Therapeutic Center Llc,Ambulatory Surgery Center,1310 Wolf Park Dr,Germantown,Tennessee,38138,No,
1760861835,"Central Oregon Surgery Center, Llc",Ambulatory Surgery Center,1835 Nw Pence Ln Ste 100,Bend,Oregon,97703,No,
1770048225,"Baptist Surgery And Endoscopy Centers, Llc",Ambulatory Surgery Center,1117 N Olive Ave Ste 201,West Palm Beach,Florida,33401,No,
1770112617,UCHEALTH AMBULATORY SURGERY CENTERS DBA UCHEALTH CHERRY CREEK NORTH SURGERY CENTER,Ambulatory Surgery Center,100 Cook St Ste 500,Denver,Colorado,80206,No,
1770557233,Mesa Az Endoscopy Asc Llc,Ambulatory Surgery Center,603 W Baseline Rd Ste 101,Tempe,Arizona,85210,No,
1770810798,"Midtown Surgery Center, Llc",Ambulatory Surgery Center,,New York,New York,92011,No,
1780109934,Banner Mesa Surgery Center Llc,Ambulatory Surgery Center,1500 S Dobson Rd Ste 101,Mesa,Arizona,85202,No,
1780153874,Nga Endoscopy Center Llc,Ambulatory Surgery Center,7015 Highway 190 East Service Rd Ste 103,Covington,Louisiana,70433,No,
1780631127,Gastroenterology And Liver Disease Medical Center Inc,Ambulatory Surgery Center,7215 N Fresno St,Fresno,California,93720,No,
1780747394,Morris Avenue Endoscopy Llc,Ambulatory Surgery Center,#1700 Galloping Hill Rd,Mountainside,New Jersey,7033,No,
1780923128,Macomb Endoscopy Center Plc,Ambulatory Surgery Center,48801 Romeo Plank Rd,Macomb,Michigan,48044,No,
1780935528,"Queens Endoscopy Asc, Llc",Ambulatory Surgery Center,17660 Union Tpke,Fresh Meadows,New York,11366,No,
1790005304,"Soar Surgery Center, Llc",Ambulatory Surgery Center,1849 Bayshore Hwy,Burlingame,California,94010,No,
1790252864,TREASURE COAST CENTER FOR SURGERY,Ambulatory Surgery Center,1155 Se Monterey Road Ext,Stuart,Florida,34994,No,
1790756237,"Birmingham Surgery Center, Llc",Ambulatory Surgery Center,2621 19th St S,Birmingham,Alabama,35209,No,
1790811222,"Nashville Gastroenterology And Hepatology, Pc",Ambulatory Surgery Center,330 Wallace Rd,Nashville,Tennessee,37211,No,
1801443320,"St. Luke's Surgery Center Of Chesterfield, Llc",Ambulatory Surgery Center,111 St. Luke's Center Drive,Chesterfield,Missouri,63017,No,
1801458989,"Millennium Surgery Centers Of Florida, Llc",Ambulatory Surgery Center,8380 Riverwalk Park Blvd Ste 220,Fort Myers,Florida,33919,No,
1801554316,"Colon And Rectal Endoscopy And Surgery Center, Llc",Ambulatory Surgery Center,7504 Right Flank Road,Mechanicsville,Virginia,23116,No,
1811515034,Salmon Surgery Center Llc,Ambulatory Surgery Center,2200 Nw Myhre Rd,Silverdale,Washington,98383,No,
1811962210,Greenspring Station Endoscopy Llc,Ambulatory Surgery Center,10751 Falls Rd,Lutherville,Maryland,21093,No,
1811995913,"Dallas Surgical Partners, Llc",Ambulatory Surgery Center,3920 Worth Street,Dallas,Texas,75246,No,
1821342858,"Surgcenter Of Orange Park, Llc",Ambulatory Surgery Center,805 Wells Rd Fl 1,Orange Park,Florida,32073,No,
1821614710,Baycare Aurora Kaukauna Surgery Center Llc,Ambulatory Surgery Center,,KAUKAUNA,Wisconsin,92011,No,
1831180272,Advanced Endoscopy Center Llc,Ambulatory Surgery Center,11525 Olde Cabin Road,Creve Coeur,Missouri,63141,No,
1831484567,"Griffiss Ec, Llc",Ambulatory Surgery Center,105 Dart Circle,Rome,New York,13441,No,
1841234150,"Hinsdale Surgical Center, Llc",Ambulatory Surgery Center,10 Salt Creek Lane,Hinsdale,Illinois,60521,No,
1841255718,PAOLI SURGERY CENTER LP,Ambulatory Surgery Center,,PAOLI,Pennsylvania,92011,No,
1841295425,"Cross Timbers Surgery Center, Llc",Ambulatory Surgery Center,1001 N Waldrop Dr,Arlington,Texas,76012,No,
1841712452,"Saint Thomas Surgery Center New Salem, Llc",Ambulatory Surgery Center,,Murfreesboro,Tennessee,92011,No,
1851406821,"Hazleton Surgery Center, Llc",Ambulatory Surgery Center,50 Moisey Drive,Hazleton,Pennsylvania,18202,No,
1851467740,"Florida Medical Clinic, Llc",Ambulatory Surgery Center,38135 Market Sq,Zephyrhills,Florida,33542,No,
1851552483,SKYLINE SURGERY CENTER LLC,Ambulatory Surgery Center,285 Vista Dr,Pocatello,Idaho,83201,No,
1851887715,SOUTHERN LAKES ENDOSCOPY CENTER,Ambulatory Surgery Center,240 Maple Ave Ste 2220,Milwaukee,Wisconsin,53149,No,
1861041139,Kadlec Regional Medical Center,Ambulatory Surgery Center,1270 Lee Blvd Ste B,Richland,Washington,99352,No,
1861073371,Palmetto Endoscopy Center - Mt Pleasant Llc,Ambulatory Surgery Center,1250 Wire Grass Drive,Mt Pleasant,South Carolina,29466,No,
1861458507,Brass Partnership In Commendam,Ambulatory Surgery Center,5328 Didesse Dr,Baton Rouge,Louisiana,70808,No,
1861907107,UNITED SURGERY CENTER ORANGE LLC,Ambulatory Surgery Center,1140 W La Veta Ave Ste 550,Orange,California,92868,No,
1871550392,Connecticut Surgery Center Limited Partnership,Ambulatory Surgery Center,55 South Rd Ste 100,Farmington,Connecticut,6032,No,
1881089076,FREEMAN SURGERY CENTER OF PITTSBURG LLC,Ambulatory Surgery Center,,PITTSBURG,Kansas,92011,No,
1881225639,BANNER SURGERY CENTER THUNDERBIRD LLC,Ambulatory Surgery Center,,Glendale,Arizona,92011,No,
1881658524,"Cumberland Valley Surgery Center, Llc",Ambulatory Surgery Center,1110 Professional Court,Hagerstown,Maryland,21740,No,
1881662799,"Upmc Leader Surgery Center, Llc",Ambulatory Surgery Center,25 Monument Rd,York,Pennsylvania,17403,No,
1881662856,"Silicon Valley Surgery Center, Lp",Ambulatory Surgery Center,2605 Winchester Blvd,Los Gatos,California,95008,No,
1881850386,The Corvallis Clinic P C,Ambulatory Surgery Center,601 Nw Elks Drive,Corvallis,Oregon,97330,No,
1891257473,"Westgate Surgery Center, Llc",Ambulatory Surgery Center,7330 N 99th Ave Ste 100,Glendale,Arizona,85307,No,
1891701611,"Essex Endoscopy Center Of Nj, Llc",Ambulatory Surgery Center,275 Chestnut St,Newark,New Jersey,7105,No,
1902302961,"Hill Country Surgery Center, Llc",Ambulatory Surgery Center,112 Herff Rd Ste 200,Boerne,Texas,78006,No,
1902431646,"Central Ohio Endoscopy Center, Llc",Ambulatory Surgery Center,430 Altair Pkwy Ste 120,Westerville,Ohio,43082,No,
1902576234,"Concourse Diagnostic Surgery Center, Llc",Ambulatory Surgery Center,707 S Garfield Ave Ste 101,Alhambra,California,91801,No,
1902802036,CATARACT AND SURGICAL CENTER OF LUBBOCK LLC,Ambulatory Surgery Center,5109 80th St,Lubbock,Texas,79424,No,
1912265653,"Braselton Endoscopy Center, Llc",Ambulatory Surgery Center,1515 River Pl,Buford,Georgia,30517,No,
1912378357,"Davenport Ambulatory Surgery Center, L.L.C.",Ambulatory Surgery Center,107 Park Place Blvd,Davenport,Florida,33837,No,
1912476367,"Digestive Health Specialists, Pa",Ambulatory Surgery Center,434 Kirby Rd,King,North Carolina,27021,No,
1922230853,"Crystal Run Ambulatory Surgery Center Of Middletown, Llc",Ambulatory Surgery Center,95 Crystal Run Rd,Middletown,New York,10941,No,
1922303213,Sanford Medical Center Fargo,Ambulatory Surgery Center,1245 Washington Avenue,Detroit Lakes,Minnesota,56501,No,
1922608785,St. Luke's Ambulatory Services Inc.,Ambulatory Surgery Center,20 Community Dr,Easton,Pennsylvania,18045,No,
1932451028,Sanford Medical Center,Ambulatory Surgery Center,901 4th St Nw,Watertown,South Dakota,57201,No,
1932819158,CENTRAL WASHINGTON HEALTH SERVICES ASSOCIATION DBA CONFLUENCE HEALTH OMAK ASC,Ambulatory Surgery Center,916 Koala Dr,Omak,Washington,98841,No,
1942267893,"Gastroenterology Diagnostics Of Northern New Jersey, Pa",Ambulatory Surgery Center,205 Browertown Rd,Woodland Park,New Jersey,7424,No,
1942775762,"Summerport Surgery Center, Llc",Ambulatory Surgery Center,5151 Winter Garden Vineland Rd,Windermere,Florida,34786,No,
1952068298,"Puget Sound Gastroenterology, Pllc",Ambulatory Surgery Center,7114 W Hood Pl,Kennewick,Washington,99336,No,
1952071920,"Lakeview Surgery Center, Llc",Ambulatory Surgery Center,7448 Docs Grove Cir Ste 108,Orlando,Florida,32819,No,
1952302895,San Leandro Surgery Center Ltd A California Limited Partnership,Ambulatory Surgery Center,15035 E 14th Street,San Leandro,California,94578,No,
1952478885,ATLANTICARE SURGERY CENTER OCEAN COUNTY,Ambulatory Surgery Center,798 Route 539,LITTLE EGG HARBOR,New Jersey,8087,No,
1952814386,"Advanced Surgical Care Of Boerne, Llc",Ambulatory Surgery Center,138 Old San Antonio Rd # 400,Boerne,Texas,78006,No,
1952868622,YORK ENDOSCOPY CENTER LLC DBA UPMC SPECIALTY CARE YORK ENDOSCOPY,Ambulatory Surgery Center,2690 Southfield Dr,York,Pennsylvania,17403,No,
1952912552,THE SURGERY CENTER OF NORTH CENTRAL OHIO,Ambulatory Surgery Center,1 Emerald Pkwy,Norwalk,Ohio,44857,No,
1962402503,"North Kitsap Ambulatory Surgery Center, Llc",Ambulatory Surgery Center,20669 Bond Rd Ne,Poulsbo,Washington,98370,No,
1962506618,The Polyclinic Pllc,Ambulatory Surgery Center,1145 Broadway,Seattle,Washington,98122,No,
1962568543,"Endoscopy Center Of Ocean County, Llc",Ambulatory Surgery Center,477 Lakehurst Rd,Toms River,New Jersey,8755,No,
1962685834,"Optumcare Endoscopy Center New Mexico, Llc",Ambulatory Surgery Center,5400 Gibson Blvd Se,Albuquerque,New Mexico,87108,No,
1972092146,Surgery Centre Of Sw Florida Llc,Ambulatory Surgery Center,13051 University Dr Ste 102,Fort Myers,Florida,33907,No,
1972141455,"Fallsgrove Endoscopy Center, Llc",Ambulatory Surgery Center,15001 Shady Grove Rd Ste 400 4th Floor,Rockville,Maryland,20850,No,
1972153997,"Eastern Pennsylvania Endoscopy Center, Llc",Ambulatory Surgery Center,1501 N Cedar Crest Blvd Ste 100,Allentown,Pennsylvania,18104,No,
1972156842,Norman Regional Hospital Authority,Ambulatory Surgery Center,1125 N Porter Ave Ste 304,Norman,Oklahoma,73071,No,
1972977627,"Jefferson Endoscopy Center At Bala, Llc",Ambulatory Surgery Center,130 Presidential Blvd,Bala Cynwyd,Pennsylvania,19004,No,
1982178042,"Langtree Endoscopy Center, Llc",Ambulatory Surgery Center,106 Alexander Bank Drive,Mooresville,North Carolina,28117,No,
1982284485,"Florida Endoscopy And Surgery Center, Llc",Ambulatory Surgery Center,12180 Cortez Blvd,Brooksville,Florida,34613,No,
1982667499,CLEAR LAKE SURGICARE LTD,Ambulatory Surgery Center,502 Medical Center Blvd,Webster,Texas,77598,No,
1982676227,Palmetto Asc Lp,Ambulatory Surgery Center,2140 W 68th St,Hialeah,Florida,33016,No,
1992395388,IU HEALTH SOUTHWEST FORT WAYNE AMBULATORY SURGERY CENTER DBA IU HEALTH SURGERY CENTER FORT WAYNE,Ambulatory Surgery Center,4105 Dicke Road,Fort Wayne,Indiana,46804,No,
1992459978,Osu Wexner Medical Center Ambulatory Surgery Center,Ambulatory Surgery Center,6700 University Blvd Ste 2d,Dublin,Ohio,43016,No,
1992707855,Vesc Inc,Ambulatory Surgery Center,550 Memorial Cir,Ormond Beach,Florida,32174,No,
1992735286,"Castleman Surgery Center, Llc",Ambulatory Surgery Center,14050 Dix Toledo Rd,Southgate,Michigan,48195,No,
1992788384,Aspen Surgery Venture Llc,Ambulatory Surgery Center,2750 Sycamore Dr,Simi Valley,California,93065,No,
1003015843,"Northbay Physician's Surgery Center, L.L.C.",Ambulatory Surgery Center,1006 Nut Tree Road,Vacaville,California,95687,No,
1003036310,Midwest Endoscopy Center Llc,Ambulatory Surgery Center,1243 Rickert Dr,Naperville,Illinois,60540,No,
